cage_id,animal_id,night_date,active_duration,active_bout_count,active_mean_bout,inactive_duration,inactive_bout_count,inactive_mean_bout,locomotion_duration,locomotion_bout_count,locomotion_mean_bout,feeding_duration,feeding_bout_count,feeding_mean_bout,drinking_duration,drinking_bout_count,drinking_mean_bout,climbing_duration,climbing_bout_count,climbing_mean_bout,inferred_sleep_duration,inferred_sleep_bout_count,inferred_sleep_mean_bout,total_dark_seconds,total_distance,active_distance,active_distance_per_bout,inactive_distance,inactive_distance_per_bout,locomotion_distance,locomotion_distance_per_bout,feeding_distance,feeding_distance_per_bout,drinking_distance,drinking_distance_per_bout,climbing_distance,climbing_distance_per_bout,inferred_sleep_distance,inferred_sleep_distance_per_bout,activity_amplitude,sleep_fragmentation,active_fragmentation,feeding_ratio,sleep_ratio,exploration_intensity,locomotion_efficiency,PC1,PC2,PC3,PC4,PC5,kmeans_cluster,kmeans_state,hc_cluster,hc_state,estrous_state,UMAP1,UMAP2
4918,9257,2025-01-17,25550,3361,7.601904195180006,12602,2159,5.836961556276053,2296,1259,1.823669579030977,3698,737,5.0176390773405695,84,41,2.048780487804878,2752,555,4.9585585585585585,4692,60,78.2,86101,43736.661944304695,12363.818721910004,3.6786131276138065,1406.9022970827598,0.7499479195537099,8080.792274866622,6.418421187344418,2263.2879060099403,3.070946955237368,34.754219975709134,0.8476639018465643,7018.045107276292,12.645126319416741,108.21510824229851,1.932412647183902,27846,0.012784998934583422,0.13154083988884976,0.14473014754804117,0.054493507700169565,1.570605880141656,3.5179766107386254,1.3006822176798214,-1.1846701668679787,0.6736801369388378,-0.1644664301375781,-0.7741650149583994,0,Diestrus-like,2,Estrus-like,Diestrus-like,2.9473674,15.320797
4918,9257,2025-01-18,29281,3253,9.001229634183831,8445,1929,4.3779160186625194,2323,1268,1.8320189274447949,3428,546,6.278388278388278,184,72,2.5555555555555554,3151,578,5.451557093425605,1450,25,58.0,80267,44787.39201608745,13787.199363326446,4.238302909107423,1033.1630752873602,0.6220126883126793,8058.804547088388,6.355524090763713,2048.716747957027,3.7522284761117715,31.761999362725035,0.44113888003784774,6736.185756425169,11.654300616652542,28.067824686345762,1.2203402037541635,31604,0.01722949689869056,0.11109213851512875,0.11706850624957311,0.018064483978671452,1.4170983077388846,3.4676439531361396,2.0514094796968463,1.034650236044277,-1.0666743100617373,0.9532532808919506,-1.6636579073362356,0,Diestrus-like,2,Estrus-like,Diestrus-like,3.4604871,16.398457
4918,9257,2025-01-19,29397,3307,8.889325672815241,8996,2002,4.4935064935064934,2321,1236,1.877831715210356,4338,614,7.06514657980456,285,155,1.8387096774193548,2486,599,4.150250417362271,2482,38,65.3157894736842,83800,41916.52981440601,12964.889368803419,3.9204382729977074,1056.418559964601,0.617427562808066,8459.840283022706,6.844530973319341,1883.021604737934,3.0668104311692734,41.82460289591994,0.2698361477156125,5999.506488579129,10.015870598629597,49.1502851685115,1.2934285570660922,31718,0.015304067660088603,0.11249064562215116,0.1475610585754133,0.02961778499063257,1.3214959429492106,3.643342068485231,2.0203024139936714,0.06580853064882042,-0.8113575940868872,1.3190506528164019,-1.2640847507116468,0,Diestrus-like,2,Estrus-like,Diestrus-like,3.4447725,16.496672
4918,9257,2025-01-20,26184,3106,8.430135222150676,12697,1938,6.551599587203302,2271,1225,1.8538775510204082,2436,473,5.150105708245243,235,65,3.6153846153846154,2048,543,3.7716390423572745,4816,70,68.8,85200,40469.95016244346,12496.375944863777,4.02330197838499,1460.0459381390558,0.8886463409245623,7905.989145545635,6.453868690241335,1297.5048294052422,2.743139174218271,29.158477762455846,0.44859196557624376,5579.583821332553,10.275476650704517,198.75678052502226,2.8393825789288893,28455,0.014531866306829977,0.11861752911972503,0.0930303608936414,0.05652515815542071,1.422193919118761,3.479748743638044,2.1057853074549913,-0.9585943447829421,0.3956100728837954,-0.671051150535844,-0.9591530063613816,0,Diestrus-like,2,Estrus-like,Diestrus-like,1.9722109,15.627574
4918,9257,2025-01-21,25459,4242,6.0016501650165015,9337,1731,5.3939919121894855,5082,2531,2.0079020150138285,5494,935,5.875935828877005,315,50,6.3,3322,647,5.134466769706337,2539,34,74.67647058823529,80019,65664.3650344783,15191.553163679711,3.5812242252898896,880.8941496044422,0.5683188061964143,17225.392712518427,6.805765591670655,3522.6995953849314,3.767593150144312,13.586104524380687,0.27172209048761375,12587.953080212259,19.4558780219664,98.90987160333552,2.9972688364647126,30541,0.013385826771653543,0.16661429693637078,0.21578947368421053,0.031729567608097975,2.1499693875475834,3.38882406305694,-2.797014092323046,-0.39156701656182163,-2.019290981735901,0.4477129777849048,-0.30683538161398577,1,Estrus-like,1,Diestrus-like,Estrus-like,5.4928493,12.717064
4918,9258,2025-01-07,19037,3278,5.807504575960952,12009,1388,8.652017291066283,4801,2163,2.2196024040684237,2508,653,3.8407350689127107,64,47,1.3617021276595744,3753,847,4.430932703659977,6377,69,92.42028985507247,71227,65938.69876774814,12214.128778370905,3.726091756672027,1793.2555986204743,1.7029967698200137,17647.97429940944,8.159026490711716,2074.2754219489225,3.176532039738013,16.76143733244985,0.35662632622233725,14497.210366456331,17.115950845875243,223.9421507983426,3.2932669235050382,23838,0.010818438381937912,0.1721819518857023,0.1317365269461078,0.08952939855113158,2.7660010389591903,3.6751300082068807,-2.8602926764276377,-1.0753395696009669,0.6482455506225738,-1.8284043724392953,1.0058792383099362,1,Estrus-like,1,Diestrus-like,Estrus-like,6.119624,12.579957
4918,9258,2025-01-08,21846,3347,6.527039139527935,8605,1861,4.623858140784525,4245,2135,1.9882903981264637,3108,829,3.749095295536791,78,54,1.4444444444444444,8504,1362,6.243759177679882,3665,42,87.26190476190476,81645,116992.90571984388,13101.088417205141,3.914277985421315,3073.609217254784,2.433578160930154,15424.757536778743,7.224710790060302,2482.9373134427315,2.995099292452028,24.08624649204408,0.44604160170452,46533.83311664159,34.165809924112764,76.7851353233696,1.91962838308424,26091,0.011456628477905073,0.15320181260584978,0.14226209548221724,0.04488891066310658,4.483861172767281,3.6327737957557096,-4.764390089614993,1.7283074226679482,2.1693711405552323,0.6938166560209608,0.6340927409050172,1,Estrus-like,1,Diestrus-like,Estrus-like,7.9718304,12.9045725
4918,9258,2025-01-09,19004,3336,5.696642685851319,12156,2044,5.947162426614481,4152,1991,2.085384229030638,3181,720,4.418055555555555,126,68,1.8529411764705883,7888,1397,5.64638511095204,5241,76,68.96052631578948,82152,116981.96472833327,12324.005496209891,3.694246251861478,3381.3707710419008,2.2557510147044035,16533.02369498581,8.303879304362537,2403.106420413871,3.3376478061303767,39.61485046710898,0.5825713303986615,44247.27578670529,31.673067850182743,213.56355102660814,2.8475140136881083,23156,0.014498283098054178,0.1755327545382794,0.1673770060510392,0.06379560089102042,5.0516891103482005,3.980983312060152,-5.3219734731081925,1.4422953997386339,3.0191200347846086,-0.71166504390973,-0.645004591494642,1,Estrus-like,1,Diestrus-like,Estrus-like,8.015714,13.168529
4918,9258,2025-01-10,19316,3434,5.624927198602213,12028,2289,5.254696373962429,4483,2076,2.159441233140655,3967,851,4.661574618096357,79,50,1.58,7373,1643,4.487522824102252,5398,67,80.56716417910448,83882,114440.7419359817,12343.612481831444,3.594528969665534,4578.241962351798,2.910516187127653,17828.79075707422,8.588049497627274,2783.5332771832936,3.270896917959217,13.718977359037861,0.27437954718075724,44720.289967134995,27.218679225279974,187.50333571366664,2.8409596320252524,23799,0.012409705501018707,0.17777087539473002,0.2053631516280996,0.06435153726023152,4.808434535125281,3.976090712996035,-5.7553381244046005,0.834224050062308,2.8888997540249477,-0.11643987338376932,-0.1454863902495619,1,Estrus-like,1,Diestrus-like,Estrus-like,7.9335246,12.948314
4918,9258,2025-01-11,23528,3696,6.365800865800866,8875,2150,4.127906976744186,4642,2141,2.1681457262961232,2536,653,3.883614088820827,163,83,1.963855421686747,6155,1429,4.307207837648705,2572,33,77.93939393939394,78853,102316.7691966379,14513.674171026827,3.9268598947583406,3558.690753499141,2.322905191579074,18176.791081955515,8.489860383911964,1893.7617170990375,2.9000945131685105,35.72266912393019,0.43039360390277337,34904.049267418246,24.42550683514223,76.46747953598303,2.548915984532768,28170,0.012825495530509134,0.1570827489481066,0.1077818861830082,0.03261724199152865,3.6319892512384335,3.9148806982458573,-4.2637611106214495,1.5620318587325674,0.538945786732601,0.0011862337432636749,0.28791678909153273,1,Estrus-like,1,Diestrus-like,Estrus-like,7.561481,12.511159
4918,9258,2025-01-12,23521,3824,6.1508891213389125,7148,1842,3.8805646036916395,6356,2787,2.280588446358091,2338,746,3.1340482573726542,63,24,2.625,6175,1584,3.898358585858586,1991,29,68.65517241379311,76645,117784.58745212435,16666.4512352953,4.358381599188101,3918.701039534144,3.254735082669555,26139.436015372725,9.379058491342922,1732.4224480987912,2.3222821020091033,24.000019596015612,1.0000008165006504,34225.23131072375,21.606837948689236,54.96528185450514,2.1986112741802057,29877,0.014558232931726908,0.1625712099311283,0.09939630983759884,0.02597656759648253,3.9421844652294116,4.111913798233872,-6.352979926864851,2.167841549273499,-1.0142219556664218,-0.07894169416677013,0.5849682120931432,1,Estrus-like,1,Diestrus-like,Estrus-like,7.2456284,12.146509
4918,9258,2025-01-13,25881,3799,6.812582258489076,10310,1896,5.437763713080169,3966,2028,1.955621301775148,3287,591,5.56175972927242,57,37,1.5405405405405406,3043,812,3.747536945812808,3458,48,72.04166666666667,80740,62477.52569711545,14628.162725277465,3.8505298039687985,1576.0547831531244,1.0227480747262325,14302.346214026798,7.052438961551676,1576.1921780187006,2.666991840979189,27.341639334442615,0.7389632252552059,12041.75481785461,14.829747312628829,105.1914566584032,2.390714924054618,29847,0.013876843018213356,0.14678154702109575,0.12699945908353297,0.04282830284489912,2.0931896843043236,3.605330530382354,-1.273369281719054,-0.20672585240662747,-0.8034234089690655,-0.3590387089822211,-0.3962298388318433,1,Estrus-like,2,Estrus-like,Estrus-like,5.3658156,14.034359
4918,9258,2025-01-14,24663,3602,6.847029428095502,10632,1625,6.542769230769231,4515,2256,2.0013297872340425,4233,710,5.961971830985916,192,77,2.4935064935064934,3390,871,3.892078071182549,4489,51,88.01960784313725,85972,72272.4043230946,15345.309390963841,4.260219153515781,1980.2870468185752,1.5362971658794222,17115.29818347689,7.586568343739756,2478.0903535487278,3.4902681035897576,41.99074399849636,0.5453343376428099,14647.112947580177,16.816432775637402,125.36526033204126,2.5584747006539033,29178,0.01135857461024499,0.14604281543950698,0.1716266623418748,0.05221406720714643,2.4768636458787006,3.789924309893023,-2.3285138994399484,-0.9549615462077143,-0.3975842318244492,0.26777622771985055,0.5112431788715577,1,Estrus-like,1,Diestrus-like,Estrus-like,5.9404836,12.911899
4918,9258,2025-01-15,23557,3708,6.35302049622438,9504,1628,5.837837837837838,5746,2641,2.1756910261264673,3564,801,4.449438202247191,53,44,1.2045454545454546,4393,1147,3.829991281604185,4759,53,89.79245283018868,82036,90571.76854286667,16179.365545652085,4.363367191384057,2347.2713198918655,2.057205363621267,23595.722499748437,8.934389435724512,2373.123024813148,2.962700405509548,29.543653866229906,0.6714466787779524,19978.1612171098,17.417751715004183,181.76183615232017,3.7867049198400036,29303,0.011134453781512605,0.15739876050598522,0.15128618728245183,0.05801040993697965,3.0907646922900174,4.105746041369138,-4.578909283059613,-0.4697502306379259,-0.6155340973518176,-0.05799331003427386,1.2088419570812718,1,Estrus-like,1,Diestrus-like,Estrus-like,6.548432,12.1730175
4918,9258,2025-01-16,22421,3826,5.860167276529012,9849,1617,6.090909090909091,6659,2755,2.417059891107078,3176,622,5.106109324758842,69,30,2.3,4271,1228,3.478013029315961,5264,52,101.23076923076923,82682,100664.11413979116,16782.39920588424,4.386408574460074,2829.0916595015824,2.4816593504399846,27469.03304082597,9.970610904111059,2306.2165104808028,3.707743585981998,25.32752749487867,0.8442509164959556,21685.453028598924,17.659163704070785,230.34255511693146,4.700868471774111,29080,0.009876543209876543,0.17063598251717063,0.14164659709214164,0.0636648404145955,3.4615079997177247,4.124479435559455,-5.8930446562303,-0.7198432818579564,-0.6366288172836767,-0.6005648853151409,1.8999133199536151,1,Estrus-like,1,Diestrus-like,Estrus-like,6.660649,12.015553
4918,9258,2025-01-17,23916,3817,6.265653654702646,11268,1989,5.665158371040724,5081,2336,2.175085616438356,3463,669,5.176382660687594,48,34,1.411764705882353,2935,813,3.610086100861009,4661,56,83.23214285714286,85185,81643.12452488595,14789.184443533846,3.874557098122569,2486.9527176693246,1.538004154402798,20006.059770867112,8.56423791561092,2031.3268565070803,3.0363630142108824,27.848297594623652,0.8190675763124604,16043.378943847452,19.73355343646673,104.78024669048524,1.976985786612929,28997,0.012012012012012012,0.15959359451436217,0.14479240707446586,0.054715563590261314,2.815474326673769,3.936650879745595,-3.1908264276477447,-0.8749836108554967,-0.632947912478966,-0.7400153504926342,0.590360256523827,1,Estrus-like,1,Diestrus-like,Estrus-like,5.994754,12.4956
4918,9258,2025-01-18,24799,3952,6.275050607287449,8846,1561,5.666880204996797,6420,2869,2.2377134890205648,3907,653,5.983154670750383,59,34,1.7352941176470589,3135,1042,3.008637236084453,4202,49,85.75510204081633,82271,87002.27191107199,17220.57876031169,4.357433896840003,2469.324352679385,2.198864071842729,25368.153153945415,8.842158645502062,2173.557597831935,3.3285721253168985,23.7280368521338,0.6978834368274648,14932.947555689256,14.331043719471454,175.08970463262602,3.725312864523958,31219,0.01165833928146562,0.15935483870967743,0.15754032258064515,0.05107448463632828,2.7867479792143497,3.950810333895875,-4.677521330816463,-0.6762997187450379,-1.9010886981139798,-0.03122566391318584,1.2430207308882049,1,Estrus-like,1,Diestrus-like,Estrus-like,6.6601396,11.979366
4918,9258,2025-01-19,24113,4321,5.580421198796575,8241,1832,4.498362445414847,7336,3105,2.3626409017713366,3897,550,7.085454545454546,110,81,1.3580246913580247,3510,1034,3.3945841392649903,2602,33,78.84848484848484,83853,106677.0585869202,17551.445107783402,4.061894262389123,2679.3207384424786,1.9124345028140461,31145.456706505924,10.03074290064603,2369.456050183033,4.308101909423696,39.99058116616436,0.49371087859462176,19369.458674800073,18.732551909864675,164.22015116756998,5.131879723986562,31449,0.012677679600461006,0.17919051173592104,0.16160736501617318,0.03103012378658144,3.391957347755809,4.2449852400853105,-6.5528286272771155,0.25429284762649146,-2.7475322291569317,-0.35606536668926075,1.2924404396731617,1,Estrus-like,1,Diestrus-like,Estrus-like,6.7823424,11.981375
4918,9258,2025-01-20,22918,4190,5.469689737470167,10748,2040,5.268627450980392,6363,2701,2.3557941503146984,3272,477,6.859538784067086,51,37,1.3783783783783783,3171,991,3.199798183652876,3489,47,74.23404255319149,83005,91707.56170669652,16002.027849698643,3.81909972546507,2491.907657835064,1.5525904410187314,26171.764755385157,9.689657443682028,2066.9749863836682,4.333280893886097,29.77559816459018,0.804745896340275,17264.453382233427,17.42124458348479,127.32808123472546,2.9611181682494294,29281,0.013467048710601719,0.18281774946550897,0.14276364588332824,0.04203310604052719,3.1318749302198117,4.1124708917952795,-5.211004525337606,-0.11679944011149239,-1.6993126686577997,-1.2913999640444256,0.5014512698643906,1,Estrus-like,1,Diestrus-like,Estrus-like,6.7316895,11.934582
4918,9258,2025-01-21,26065,4245,6.1401648998822145,9244,1501,6.158560959360426,5321,2711,1.9627443747694577,4163,793,5.249684741488021,151,68,2.2205882352941178,2570,548,4.689781021897811,2448,31,78.96774193548387,79708,60072.66695570519,15730.703163998749,3.705701569846584,692.8822009313803,0.518236500322648,17652.669585172203,6.511497449344229,2398.2857618423723,3.0243200023232943,27.58664677294418,0.4056859819550615,7813.649486745517,14.25848446486408,115.1802299413613,3.71549128843101,31386,0.012658227848101266,0.1628558275147702,0.15970996700682882,0.030711713859162704,1.9139346530635355,3.3169240107426163,-2.4748617092497307,-0.5906921412278153,-2.5722878682397274,-0.2681394030401413,0.3036627084409755,1,Estrus-like,1,Diestrus-like,Estrus-like,5.3857512,12.579979
4918,9259,2025-01-07,24345,3259,7.470082847499233,10244,1693,6.0507974010632015,3259,1559,2.0904425914047464,2458,613,4.00978792822186,324,128,2.53125,1752,574,3.052264808362369,3440,54,63.7037037037037,71857,42803.02344182506,12150.874712528177,3.7284058645376423,744.4357603262935,0.5205844477806248,11559.531013612446,7.414708796415938,1626.5646918761672,2.6534497420492125,23.813627682380943,0.18604396626860112,5059.314874556264,8.814137412118926,100.92566428902137,1.940878159404257,27604,0.015693112467306015,0.13386182535118704,0.10096114351433501,0.04787219237941496,1.5505532853405202,3.5458684090835724,0.9239990118116858,0.05857527436235325,-0.9307564106452988,-0.9487792572967426,-0.7620666223004751,0,Diestrus-like,2,Estrus-like,Diestrus-like,2.757399,14.870467
4918,9259,2025-01-08,27033,3603,7.5029142381348874,11305,2279,4.9605089951733214,2945,1512,1.9477513227513228,2780,637,4.364207221350078,58,36,1.6111111111111112,1917,624,3.0721153846153846,3537,40,88.425,81368,45768.549377754236,12556.25168170241,3.484943569720347,1637.50338049327,0.8918863728176852,10525.199254064595,6.96111061776759,1433.13313884484,2.249816544497394,17.655604714123733,0.4904334642812148,6608.250411737967,10.590144890605716,130.83026520378868,3.35462218471253,29978,0.011305822498586773,0.13327661463342458,0.10283346896500703,0.04346864284924234,1.526686993487249,3.5727085044346896,0.7804971152115523,-1.0047334129581933,-0.3350069371172658,-0.39298516948308454,0.13102839870009575,0,Diestrus-like,2,Estrus-like,Diestrus-like,3.353888,14.935177
4918,9259,2025-01-09,25684,3780,6.794708994708995,12189,2463,4.94884287454324,2904,1446,2.008298755186722,2446,554,4.415162454873646,49,27,1.8148148148148149,2423,842,2.8776722090261284,3976,46,86.43478260869566,77921,48143.99438739977,12516.014043694307,3.311114826374155,1750.411353519993,0.9415876027541652,11011.186569616144,7.614928471380459,1291.8968556424074,2.331943782748028,20.02563203370167,0.741690075322284,8683.392672988442,10.312817901411451,114.82115309416457,2.5515811798703236,28588,0.011566507417651497,0.14716760755304653,0.09523067938485498,0.051025384358717694,1.6840041410122695,3.7904256694031475,0.0992083635746505,-0.8820186817174017,0.26991305640707486,-0.9795064461482691,-0.15510496796003723,0,Diestrus-like,2,Estrus-like,Diestrus-like,3.6071162,14.818824
4918,9259,2025-01-10,25228,3825,6.595555555555555,13142,2676,4.911061285500748,2486,1302,1.9093701996927803,2940,688,4.273255813953488,104,62,1.6774193548387097,2344,929,2.5231431646932183,4895,57,85.87719298245614,80568,48400.37747551617,11850.821818670902,3.098254070240759,2552.7118039231,1.2243222081165948,9097.9550741942,6.9876767082904765,1516.841119594429,2.2047109296430656,25.59358247561351,0.412799717348605,9848.701798142773,10.60140128971235,144.0217599996002,2.717391698105664,27714,0.011642156862745098,0.15161124103214554,0.11653256173451187,0.060755377378396154,1.746360363540183,3.658204694086932,0.21392146278384147,-1.220789337760126,1.0127034309738328,-0.9651007546479135,-0.5538718878196671,0,Diestrus-like,2,Estrus-like,Diestrus-like,3.5236874,14.958656
